content,date,title
"SURYA.CO.ID - Ayah Vanessa Angel, Doddy Sudrajat bersikeras penggalangan dana untuk cucunya, Gala Sky, harus mendapatkan izin dari Kementerian Sosial (Kemensos). Pernyataan itu kemudian menjadi viral di TikTok, seperti yang dibagikan oleh akun @tkgsambat.Dalam video, pengacara Doddy Sudrajat, Djamaludin, ingin agar rumah hasil donasi untuk Gala dikembalikan ke negara.Pihak Doddy khawatir hasil donasi ini disalahgunakan untuk hal-hal yang berpotensi memicu masalah baru""Karena dikhawatirkan jangan sampai dari donasi ini, ya kita enggak tahu ya, kita enggak menuduh siapapun.""""Tapi bisa saja kemudian dari donasi ini bisa disalahgunakan untuk hal-hal yang pada intinya nanti akan menimbulkan masalah baru,"" kata Djamaludin.Masalah yang bisa saja terjadi, kata Djamaludin, seperti penyalahgunaan dan mengganggu stabilitas negara.""Misalnya untuk membeli barang haram ataukah membiayai sebuah gerakan-gerakan yang pada akhirnya bisa menganggu stabilitas dan keamanan negara,"" ungkap Djamaludin.Lebih lanjut, Djamaludin menyebut jika penggalangan donasi rumah Gala itu sempat menggunakan rekening pribadi.Oleh karenanya, dia menyebut yayasan Gala tersebut belum memiliki izin dari Kementerian Sosial.""Yang kami ketahui, dari awal penggalangan dana ini (rekening) atas nama pribadi. Bahkan kami duga dari uang yang disimpan ke rekening itu, sempat dipindahkan ke rekening yang lain lagi secara pribadi,"" ujar Djamaludin.""Setelah itu baru masuk ke yayasan. Yayasan ini yang kami ketahui belum memiliki izin dari Kementerian Sosial,"" lanjutnya.Djamaludin menjelaskan, membangun yayasan di Indonesia sendiri membutuhkan sejumlah persyaratan dan izin dari Kementerian Sosial.Karena itu, pihaknya sudah melaporkan masalah donasi rumah Gala yang diributkan Doddy ke pihak Kementerian Sosial.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |0|8|:|2|6","A|l|a|s|a|n| |D|o|d|d|y| |S|u|d|r|a|j|a|t| |N|g|o|t|o|t| |D|o|n|a|s|i| |G|a|l|a| |H|a|r|u|s| |I|z|i|n| |k|e| |K|e|m|e|n|t|e|r|i|a|n| |S|o|s|i|a|l|,| |R|e|a|k|s|i| |H| |F|a|i|s|a|l| |D|i|s|o|r|o|t"
"SURYA.CO.ID, LUMAJANG - Gubernur Jawa Timur, Khofifah Indar Parawansa meninjau dampak banjir lahan dingin di daerah aliran sungai (DAS) yang berhulu di puncak Gunung Semeru.Banjir lahar tersebut mengakibatkan jembatan DAM di Dusun Sumberlangsep, Desa Jugosari, Kecamatan Candipuro, Kabupaten Lumajang, terputus pada Rabu (5/1/2022).Didampingi oleh Bupati Lumajang Thoriqul Haq, Gubernur yang akrab disapa Khofifah itu meninjau jembatan yang roboh sehingga memutus akses. Khofifah mendiskusikan upaya yang dapat dilakukan untuk mempercepat proses rekonstruksi.Berdasarkan data dari BPBD Provinsi Jatim, Kondisi banjir dilaporkan sudah surut pada Minggu, 2 Januari 2022, pukul 19.30 WIB. Sehari setelahnya, 2 orang warga bernama Buang dan Suara yang terjebak di aliran Sungai Regoyo telah berhasil dievakuasi dengan selamat pada pukul 01.50 WIB.Terkait hal tersebut, Gubernur Khofifah mengatakan, bahwa pihaknya akan berusaha semaksimal mungkin dengan mengkoordinasikan bersama Kementerian PUPR mengingat ini di daerah otoritas BBWS Brantas yang merupakan kewenangan mereka.Serahkan Bantuan Pada Para Korban APG SemeruDalam kunjungannya ke Lumajang, Gubernur Khofifah memberikan santunan atau tali asih kepada para keluarga atau ahli waris dari korban jiwa APG Semeru. Santunan bagi ahli waris korban APG Semeru itu, diberikan kepada 18 orang penerima masing-masing Rp 10 juta. Sehingga total santunan yang diberikan Gubernur Khofifah mencapai Rp 180 juta.Selain itu, kepada para ahli waris korban APG Semeru, Gubernur Khofifah menyampaikan duka cita yang mendalam atas musibah yang dialami. Dirinya juga mendoakan agar seluruh korban jiwa dari APG Semeru amal ibadahnya diterima oleh Allah SWT dan mendapatkan tempat layak di sisi-NYA.""Tentu kita semua kembali ikut berduka, berbelasungkawa bahwa dalam musibah awan panas Gunung Semeru tanggal 4 Desember yang lalu ada saudara-saudara kita yang dipanggil ke haribaan Allah Subhanahu Wa Ta'ala,"" imbuhnya.Khofifah juga memberikan dukungan moril kepada para ahli waris agar sabar, tabah dan ikhlas menerima cobaan termasuk kehilangan suami, istri, atau sanak saudara lainnya.Ia mengatakan, bahwa keikhlasan dibutuhkan agar mereka bisa segera pulih dari kondisi duka cita dan dapat kembali menata kehidupan mereka.""Mudah-mudahan semuanya dipanggil dalam keadaan husnul khotimah, keluarganya diberikan keikhlasan kesabaran dan kekuatan. Kita semua tentu merasa kehilangan,"" Kata Gubernur Khofifah.Kepada mereka, Gubernur Khofifah juga menuturkan bahwa sesungguhnya segala sesuatu yang dimiliki hanyalah titipan dari Allah Tuhan yang Maha Kuasa. Oleh sebab itu, sudah sepatutnya untuk dapat ikhlas melepas ketika Allah Sang Pencipta mengambilnya dari kita. Gubernur Khofifah pun membagikan kisahnya saat ia harus ikhlas melepas suami yang telah menemaninya selama 22 tahun.""Kita semua tentu merasa kehilangan, saat suami saya wafat, semula saya merasa suami saya itu milik saya, ternyata saya salah. Suami saya adalah milik Allah saya hanya ke-titipan 22 tahun,"" tuturnya.""Karena kita bukan hanya tidak tahu siapa jodoh kita, tapi kita juga tidak tahu berapa lama Allah memberi kesempatan kita bersama suami atau istri kita masing-masing, dengan begitu maka insya Allah pelan-pelan kita akan ikhlas menerimanya,"" imbuhnya.Di akhir, Khofifah juga menyampaikan apresiasi setinggi-tingginya kepada seluruh jajaran Pemerintah dan Forkopimda Kabupaten Lumajang yang telah berupaya keras memberikan yang terbaik bagi masyarakat Lumajang yang terdampak APG Semeru.""Saya ingin menyampaikan terima kasih atas kerja profesional, kerja dari seluruh tim di Pemkab Lumajang, Pak Bupati dengan rencananya sangat bagus terukur. Pak Dandim juga demikian, Pak Kapolres demikian seluruh tim semuanya,"" pungkasnya. (hms)","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |0|8|:|5|4","P|a|s|c|a| |B|a|n|j|i|r| |L|a|h|a|r| |D|i|n|g|i|n|,| |G|u|b|e|r|n|u|r| |K|h|o|f|i|f|a|h| |T|i|n|j|a|u| |J|e|m|b|a|t|a|n| |D|A|M| |T|e|r|p|u|t|u|s| |d|i| |L|u|m|a|j|a|n|g"
يَارَبِّ وَرْاضَ عَنِ الْمَشَايِخْ - يَارَبِّ وَارْحَمْ وَالِدِيْنَاYa robbi wardlo anil-masyaayikhYa robbi farham waalidiinaa.يَارَبِّ صَلِّ عَلىٰ مُحَمَّد - يَارَبِّ صَلِّ عَلَيْهِ وَسَلِّمْYa robbi shalli ala MuhammadYa robbi shalli alayhi wasallim.يَارَبِّ وَارْحَمْنَا جَمِيْعًا - يَارَبِّ وَارْحَمْ كُلَّ مُسْلِمْYa robbi warhamnaa jamii’anYa robbi warham kulla muslim.يَارَبِّ وَاغْفِرْ لِكُلِّ مُذْنِبْ - يَارَبِّ لاَ تَقْطَعْ رَجَانَاYa robbi waghfir likulli mudznibYa robbi laa taqtho rojaanaa.يَارَبِّ صَلِّ عَلىٰ مُحَمَّد - يَارَبِّ صَلِّ عَلَيْهِ وَسَلِّمْYa robbi shalli ala MuhammadYa robbi shalli alayhi wasallim.يَارَبِّ يَا سَامِعْ دُعَانَا - يَارَبِّ بَلِّغْنَا نَزُوْرُهْYa robbi yaa saamik du aanaaYa robbi ballighnaa nazuuruh.يَارَبِّ تَغْشَانَا بِنُوْرِهْ - يَارَبِّ خِفْظَانَكْ وَاَمَانَكْYa robbi taghsyaanaa binuurihYa robbi hifdhoonaka wa amaanak.,"K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|1|:|4|8","L|i|r|i|k| |S|h|o|l|a|w|a|t| |Y|a| |R|o|b|b|i| |S|h|o|l|l|i| |-| |H|a|b|i|b| |S|y|e|c|h| |L|e|n|g|k|a|p| |T|u|l|i|s|a|n| |A|r|a|b|,| |L|a|t|i|n| |d|a|n| |T|e|r|j|e|m|a|h|a|n"
"Bacaan surat Al-Qur'an menurut penjelasan ulama adalah yang ringan, berdasarkan Firman Allah SWT:""Sesungguhnya Tuhanmu mengetahui bahwa engkau (Muhammad) berdiri (sholat) kurang dari dua pertiga malam, atau seperdua malam atau sepertiganya dan (demikian pula) segolongan dari orang-orang yang bersamamu. Allah menetapkan ukuran malam dan siang. Allah mengetahui bahwa kamu tidak dapat menentukan batas-batas waktu itu, maka Dia memberi keringanan kepadamu, karena itu bacalah apa yang mudah (bagimu) dari Al-Qur'an; Dia mengetahui bahwa akan ada di antara kamu orang-orang yang sakit, dan yang lain berjalan di bumi mencari sebagian karunia Allah; dan yang lain berperang di jalan Allah, maka bacalah apa yang mudah (bagimu) dari Al-Qur'an dan laksanakanlah sholat, tunaikanlah zakat dan berikanlah pinjaman kepada Allah pinjaman yang baik. Kebaikan apa saja yang kamu perbuat untuk dirimu niscaya kamu memperoleh (balasan)nya di sisi Allah sebagai balasan yang paling baik dan yang paling besar pahalanya. Dan mohonlah ampunan kepada Allah; sungguh, Allah Maha Pengampun, Maha Penyayang."" (QS. Muzammil ayat 20).Berikut refrensi bacaan surat pendek yang ringan, menurut anjuran ulama, beserta penjelasannya:Surat Al IkhlasUstadz Abdul Somad (UAS) menjelaskan salah satu surat pendek  yang dianjurkan adalah Surat Al Ikhlas.Surat Al Ikhlas itu serupa dengan sepertiga Alquran. Sehingga membaca Surat Al Ikhlas saat sholat tahajud seperti menghatamkan Alquran.""Bagi yang sanggup betul-betul hatam, hatamkan Alquran. Bagi yang tidak sanggup ia tetap tahajud dan baca qulhullah (Surat Al Ikhlas),"" kata Ustadz Abdul Somad dikutip dari ceramahnya yang diunggah akun Jalan Hijrah pada 6 Maret 2021.بِسْمِ اللّٰهِ الرَّحْمٰنِ الرَّحِيْمِقُلْ هُوَ اللّٰهُ اَحَدٌۚqul huwallāhu aḥadKatakanlah (Muhammad), “Dialah Allah, Yang Maha Esa.اَللّٰهُ الصَّمَدُۚallāhuṣ-ṣamadAllah tempat meminta segala sesuatu.لَمْ يَلِدْ وَلَمْ يُوْلَدْۙlam yalid wa lam yụlad(Allah) tidak beranak dan tidak pula diperanakkan.وَلَمْ يَكُنْ لَّهٗ كُفُوًا اَحَدٌwa lam yakul lahụ kufuwan aḥadDan tidak ada sesuatu yang setara dengan Dia.”Selain itu surat pendek lainnya, berpangku pada firman Allah SWT lewat Surat Al Muzammil ayat 20 adalah sebagai berikut:Surat An Naas","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|8|:|4|5","D|o|a| |S|h|o|l|a|t| |T|a|h|a|j|u|d| |d|a|n| |B|a|c|a|a|n| |S|u|r|a|t| |P|e|n|d|e|k| |y|a|n|g| |D|i|a|n|j|u|r|k|a|n| |R|a|s|u|l|u|l|l|a|h| |S|A|W|,| |L|e|n|g|k|a|p| |d|e|n|g|a|n| |T|e|r|j|e|m|a|h|a|n"
"SURYA.CO.ID - Berikut ini profil dan biodata Medina Zein, selebriti yang kini terancam hukuman 4 tahun penjara setelah ditetapkan sebagai tersangka kasus pencemaran nama baik. Medina Zein jadi tersangka atas laporan Marissya Icha, rekan sesama selebriti pada 5 September 2021.  Keduanya sempat saling memaafkan, namun Marissya Icha tidak mencabut laporannya. Medina Zein yang baru-baru ini muncul di tengah perseteruan Doddy Sudrajat dan H Faisal pun jadi tersangka.Kuasa hukum Marissya Icha, Ahmad Ramzi, menyebut Medina Zein menjelaskan penyidik akan melakukan pemanggilan kepada Medina Zein pada 10 Januari mendatang. Baca juga: Alasan Doddy Sudrajat Ngotot Donasi Gala Harus Izin ke Kementerian Sosial, Reaksi H Faisal DisorotSetelah resmi menjadi tersangka, Ahmad menjelaskan dalam kasus tersebut sudah tak ada lagi mediasi. Karenanya pihaknya sudah melakukan mediasi sebanyak dua kali, dan terakhir dinyatakan gagal.Bahkan diungkapkan kuasa hukum Marissya Icha tersebut, Medina Zein justru melaporkan pihaknya atas tudingan melakukan penganiayaan pada saat mereka melakukan mediasi.Namun, pihaknya menjamin tidak terjadi tindak penganiayaan apapun seperti yang dilaporkan MZ.“Padahal senyatanya pada saat itu saya hadir, tidak ada penganiayaan dilakukan baik MZ maupun klien saya Marissya Icha,” ujarnya.Karena hal itu, pihaknya pun melaporkan balik MZ dengan alat bukti rekaman CCTV pada saat mediasi.Demikian selain laporan pencemaran nama baik, pihaknya juga melaporkan atas laporan palsu.Soal ancaman hukuman, Ahmad Ramzi menjelaskan terkait laporan pencemaran nama baik kemungkinan Medina Zein dijerat ancaman hukuman 4 tahun penjara.Dalam laporan tersebut, Medina Zein disangkakan Pasal 310 dan 311 KUHP dan atau Pasal 27 Ayat 3 Undang Undang RI Nomor 19 Tahun 2016 tentang ITE. ","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |0|8|:|4|4","B|I|O|D|A|T|A| |M|e|d|i|n|a| |Z|e|i|n| |T|e|r|s|a|n|g|k|a| |P|e|n|c|e|m|a|r|a|n| |N|a|m|a| |B|a|i|k| |M|a|r|i|s|s|y|a| |I|c|h|a|,| |J|a|d|i| |B|e|l|i| |R|u|m|a|h| |u|n|t|u|k| |G|a|l|a| |S|k|y|?"
"""Acara berbagi ini kejutan dari aku yang ingin merayakan milad suami ke-44 tahun.""""Jadi semua spontan disiapin satu hari doang. Karena miladnya di bulan puasa, jadi sekalian berbagi,"" ucap Melinda.""Ya tujuannya berbagi sama anak yatim, tujuannya biar jadi keberkahan untuk kita semua ya,"" timpal Adi Kurnia Setiadi.Acara tersebut dihadiri anak yatim dari wilayah Duren Sawit, Condet, dan masih banyak lagi.Tak hanya anak yatim, wanita berudia 38 tahun itu juga mengundang ibu-ibu majelis talim dan memberikan kado ke mereka sebuah speaker portable.""Karena memang kami sudah janji, ya kasih kado buat majelis talim tadi speaker portable.""""Karena memang mereka belum punya itu,"" jelas Melinda.Tentu, Melinda Cinta Satu Malam memiliki doa dan harapan baik untuk sang suami dan imam keluarganya, Adi Kurnia Setiadi, di usianya yang baru.""Ya doa saya mudah-mudahan suami sehat, yang terpenting itu karena dia sibuk juga kan di dalem dan d iluar ruangan padet, jadi capek.""""Mudah-mudahan panjang umur, karier lebih baik lagi, dicintai anak dan istri,"" ujarnya.""Semoga diberikan rizki berlimpah biar suami bisa memberikan yang lebih terbaik lagi untuk masyarakat,"" tutup Melinda.Potret Terbaru Melinda ","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|1|:|1|4","I|n|g|a|t| |M|e|l|i|n|d|a| |P|e|l|a|n|t|u|n| |L|a|g|u| |C|i|n|t|a| |S|a|t|u| |M|a|l|a|m|?| |K|e|h|i|d|u|p|a|n| |B|e|r|u|b|a|h| |D|r|a|s|t|i|s|,| |I|n|t|i|p| |P|e|n|a|m|p|i|l|a|n| |T|e|r|b|a|r|u|n|y|a"
"""Mestinya sejauh ini sudah ada penggambaran tentang apa yang terjadi pada detik-detik pembunuhan, itu bisa menjelaskan mengapa terjadi kejanggalan,"" katanya.Dia misalkan jika pembunuhan itu dadakan atau tanpa direncanakan, tentu ada perilaku-perilaku yang dianggap aneh. Ini berbeda jika pembunuhan itu sudah direncanakan. Sayangnya, hingga kini polisi belum bisa mengestablish apa yang terjadi saat itu, apakah direncanakan atau tidak. ""Kedua, apakah korban dibunuh saat tidur atau masih komunikasa. Itu tidak pernah dinyatakan,"" katanya, Karena polisi tidak pernah menegakkan fakta terkait ini, sehingga banyak yang berpendapat ada keanehan. ""Padahal dalam konteks kejahatan itu, kejahatan tidak pernah sempurna dan kejahatan tidak pernah mengikuti logika,"" ujarnya. Disinggung apakah pembunuhan ini dilakukan profesional dengan perencanaan yang matang atau tidak? Prof Adrianus berpendapat bisa dua-duanya. Pendapat ini beralasan karena tersedia waktu yang cukup bagi pembunuh untuk menghilangkan jejak. ""Kalau pembunuhan ini dimulai pada saat Amel terakhir berkomunikasi sekitar pukul 11.00 malam, dan ditemukan jam 05.00,  maka 7 jam bisa terjadi,"" katanya. Mengenai jasad korban yang diletakkan di dalam mobil Alphard, selama ini fakta itu tidak pernah ditegakkan polisi.""Ketika jenazah dimasukkan di kendaraan, maksudnya mau dilarikan, atau sempat berpikir tapi berubah, atau pengalih saja? itu tidak dijelaskan polisi,"" ungkapya. Terkait jejak pelaku, menurutnya, apakah jejak itu sudah ada atau dapat dibersihkan. Itu yang menarik menurutnya.Artinya pembunuh ini sudah tahu cara menghilangkan jejak?","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|1|:|1|4","T|E|R|B|A|R|U| |K|A|S|U|S| |S|U|B|A|N|G|,| |S|a|k|s|i| |B|i|s|a| |M|e|n|g|a|r|a|n|g| |C|e|r|i|t|a| |s|a|a|t| |D|i|p|e|r|i|k|s|a| |B|e|r|u|l|a|n|g|-|u|l|a|n|g|,| |S|k|e|t|s|a| |B|e|l|u|m| |K|u|a|t"
"Usai namanya direkomendasi ke tim Persebaya Surabaya senior, pemain yang jadi bagian dari skuad juara Persebaya U-20 di ajang Elite Pro Academy Liga 1 U-20 2019 ini mengaku senang.""Alhamdulillah ini rejeki untuk saya dan orangtua saya. Tapi memang susah menembus skuad senior,"" kata Andika Ramadhani, pada Minggu (27/9/2020).Seperti katanya tadi, dia sadar tidak mudah menembus skuad utama Persebaya Surabaya karena sudah nama-nama berpengalaman seperti Angga Saputra dan Rivky Mokodompit.Untuk itu, dia menantang dirinya sendiri untuk bisa memberikan yang maksimal di setiap latihan agar kesempatan bermain di skuad senior bisa terbuka lebar.""Dari awal latihan saya selalu maksilan karena target saya bisa bermain di tim senior. Memang berat tapi ini demi mencapai cita-cita saya sejak kecil,"" ujar Andhika.Kesempatan Emas, Catat NirbobolCederanya Satria Tama dan panggilan timnas Indonesia yang dilakoni Ernando Ari bak menjadi ajang unjuk gigi bagi Andhika Ramadhani.Andhika mulai dipercaya menjadi pilihan utama pada laga melawan PSIS Semarang (3/10) lalu.Penampilan Andhika Ramadhani akhirnya mendapat sorotan saat berhasil menahan gempuran Persija Jakarta di Stadion Manahan, Solo, Selasa (26/10/2021).Penjaga gawang berusia 22 tahun itu berhasil mencatatkan sebanyak 8 kali penyelamatan yang terus dilakukan oleh para pemain Macan Kemayoran.Ia bahkan sempat terlihat menangis di depan gawang setelah wasit meniup peluit tanda berakhirnya pertandingan Persija vs Persebaya.Walhasil, Andhika Ramadhani berhasil menjaga gawangnya tak kebobolan hingga berakhirnya pertandingan.Skor berakhir 1-0 dengan gawang Persebaya yang gagal dibobol oleh Macan Kemayoran.Catatan ini menjadi nirbobol perdana Persebaya musim ini usai dalam 8 pertandingan terakhir selalu kebobolan.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|1|:|3|9","B|i|o|d|a|t|a| |A|n|d|h|i|k|a| |R|a|m|a|d|h|a|n|i|:| |K|i|p|e|r| |P|e|r|s|e|b|a|y|a| |y|a|n|g| |G|a|g|a|l|k|a|n| |P|e|n|a|l|t|i| |B|a|l|i| |U|n|i|t|e|d|,| |J|a|d|i| |K|a|d|o| |U|l|a|n|g| |T|a|h|u|n"
"SURYA.co.id, - Berikut Hasil dan Klasemen BRI Liga 1 2021, Arema FC ditahan imbang Persikabo 1973, Persebaya Surabaya libas Bali United.Dua laga tunda di pekan ke-17 yaitu Arema FC vs Persikabo 1973 dan Persebaya vs Bali United telah digelar.Pada pertandingan pertama, Arema FC harus ditahan imbang Persikabo tanpa gol.Sementara Persebaya Surabaya meneruskan tren positif dengan kemenangan meyakinkan melawan Serdadu Tridatu.Berikut Ulasan Selengkapnya.Hasil Skor Arema FC vs PersikaboArema FC harus ditahan imbang tanpa gol melawan Persikabo 1973.Kedua tim bermain ketat selama 90 menit jalannya pertandingan.Namun belum baiknya penyelesaian akhir membuat skor berakhir tanpa gol 0-0.Seusai pertandingan, pelatih Arema FC, Eduardo Almeida mengaku cukup puas dengan hasil yang didapat timnya.""Saya rasa hasil pertandingan cukup adil. Kedua tim sama-sama berjuang untuk meraih poin,"" kata Almeida seperti dikutip dari Bolasport.com.""Selamat untuk kedua tim dan wasit yang memimpin laga dengan baik,"" imbuhnya.Arsitek asal Portugal ini bersyukur bisa mengamankan satu poin dari Tira Persikabo mengingat timnya sedang dalam kondisi pincang.Seperti diketahui, Arema FC tidak bisa menurunkan enam pilar andalannya pada pertandingan ini karena alasan berbeda-beda.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |0|7|:|5|3","H|a|s|i|l| |d|a|n| |K|l|a|s|e|m|e|n| |B|R|I| |L|i|g|a| |1| |2|0|2|1|:| |A|r|e|m|a| |F|C| |I|m|b|a|n|g|,| |P|e|r|s|e|b|a|y|a| |M|e|n|a|n|g|,| |B|a|j|o|l| |I|j|o| |P|a|n|g|k|a|s| |J|a|r|a|k"
"""Alhamdulillah antrean lancar,"" kata Pardi.""Terima kasih kepada pemerintah sudah membantu memfasilitasi dalam penyaluran KKS, matur nuwun sanget sedoyo (terima kasih banyak semuanya),"" kata Pardi.Senada dengan itu, Heni warga lainnya, akan segera mencairkan bantuan sembako yang diterimanya. Ia menuju Warung Kelontong yang telah disediakan oleh pemerintah.""Tadi saya antre KKS (Kartu Keluarga Sejahterah), fungsinya ini nanti untuk ambil sembako, saya diarahkan ke Tambak Bayan Tengah, sedangkan untuk nominal dari aktivasi KKS ini jumlahnya Rp 200.000 ribu,"" kata Heni.Untuk ke depannya, Heni berharap agar pandemi Covid-19 bisa segera berlalu sehingga dia bisa kembali mencari nafkah.Ia juga berterima kasih kepada Wali Kota Eri Cahyadi, yang telah mengerahkan jajaran OPD terkait fasilitas untuk penyaluran KKS kepada warga Kota Surabaya yang membutuhkan.""Terima kasih untuk bapak Wali Kota (Eri Cahyadi) yang sudah peduli kepada kami dalam memfasilitasi penyaluran KKS, matur nuwun (terima kasih) nggih,"" pungkasnya.","K|a|m|i|s|,| |6| |J|a|n|u|a|r|i| |2|0|2|2| |1|2|:|1|6","K|e|m|e|n|s|o|s| |P|e|r|p|a|n|j|a|n|g| |P|e|n|y|a|l|u|r|a|n| |B|a|n|t|u|a|n| |d|i| |S|u|r|a|b|a|y|a|,| |W|a|r|g|a| |C|u|k|u|p| |D|a|t|a|n|g| |k|e| |K|e|c|a|m|a|t|a|n"
